timeline_id,url,error
israel_palestine_conflict,https://www.elfaradio.com/2026/01/08/israel-suspende-las-operaciones-de-movimiento-por-la-paz-y-otras-36-ongd-en-gaza-y-cisjordania/,Mapping produced no canonical record
israel_palestine_conflict,https://www.manilatimes.net/2025/12/25/world/un-news/gaza-humanitarian-response-ongoing-despite-restrictions/2249619,Mapping produced no canonical record
israel_palestine_conflict,https://www.shorouknews.com/news/view.aspx?cdate=11022026&id=ce03c56d-0fed-4dae-bec1-f6ae2eff3afa,Mapping produced no canonical record
israel_palestine_conflict,https://thepressproject.gr/erevna-to-2025-to-israil-epitethike-se-toulachiston-exi-chores/,Mapping produced no canonical record
israel_palestine_conflict,https://thepressproject.gr/toulachiston-12-nekroi-anamesa-tous-exi-paidia-se-israilines-epitheseis-ston-aera-to-anoigma-tis-rafa/,Mapping produced no canonical record
israel_palestine_conflict,https://expresso.pt/internacional/medio-oriente/guerra-israel-hamas/2026-01-02-onu-critica-israel-por-revogar-licencas-de-organizacoes-nao-governamentais-em-gaza-2ab958c5,Mapping produced no canonical record
israel_palestine_conflict,https://www.globalsecurity.org/military/library/news/2026/01/mil-260102-unnews01.htm,Mapping produced no canonical record
israel_palestine_conflict,https://www.miragenews.com/unrwa-chief-israeli-curbs-worsen-gaza-aid-crisis-1596951/,Mapping produced no canonical record
israel_palestine_conflict,https://pnn.ps/news/718314,Mapping produced no canonical record
israel_palestine_conflict,https://imemc.org/article/19-israeli-groups-decry-ngo-expulsions/,Mapping produced no canonical record
israel_palestine_conflict,https://planoinformativo.com/1131041/la-onu-alerta-de-un-efecto-domino-humanitario-por-la-escalada-en-oriente-medio,Mapping produced no canonical record
israel_palestine_conflict,https://www.elplural.com/politica/internacional/israel-aprovecha-bombas-iran-liquidar-ong-palestina-paso-mas-genocidio_383027102,Mapping produced no canonical record
israel_palestine_conflict,https://26sep.net/index.php/global/122773-2026-02-18-22-41-08,Mapping produced no canonical record
israel_palestine_conflict,https://mondoweiss.net/2026/01/weekly-briefing-phase-2-wont-save-gaza/,Mapping produced no canonical record
israel_palestine_conflict,https://www.alquds.co.uk/53-%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D8%AF%D9%88%D9%84%D9%8A%D8%A9-%D8%B9%D9%88%D8%A7%D9%82%D8%A8-%D8%AE%D8%B7%D9%8A%D8%B1%D8%A9-%D9%84%D8%A5%D8%AC%D8%B1%D8%A7%D8%A1%D8%A7%D8%AA-%D8%A5%D8%B3%D8%B1/,Mapping produced no canonical record
israel_palestine_conflict,https://www1.folha.uol.com.br/mundo/2026/03/onu-aponta-risco-de-limpeza-etnica-na-cisjordania-apos-recorde-de-36-mil-palestinos-deslocados-em-um-ano.shtml,Mapping produced no canonical record
israel_palestine_conflict,https://lactualite.com/actualites/des-soldats-israeliens-tuent-quatre-membres-dune-meme-famille-en-cisjordanie/,Mapping produced no canonical record
israel_palestine_conflict,https://www.dostor.org/5364611,Mapping produced no canonical record
israel_palestine_conflict,https://www.notizie.it/violenza-nella-cisgiordania-occupata-attacco-di-coloni-ad-abu-falah-provoca-vittime/,Mapping produced no canonical record
israel_palestine_conflict,https://www.aljazeera.com/news/2025/12/26/israeli-forces-kill-palestinian-in-gaza-carry-out-raids-across-west-bank,Mapping produced no canonical record
israel_palestine_conflict,https://www.haberler.com/guncel/bm-den-gazze-ye-insani-yardim-cagrisi-19655669-haberi/,Mapping produced no canonical record
israel_palestine_conflict,https://www.tanea.gr/print/2026/01/16/interviews/i-anthropistiki-voitheia-den-einai-egklima-lfalla-dikaioma/,Mapping produced no canonical record
israel_palestine_conflict,https://www.shorouknews.com/news/view.aspx?cdate=02012026&id=5e56eb41-7f7d-4bbd-b1b8-881616c8439b,Mapping produced no canonical record
israel_palestine_conflict,https://www.hurriyet.com.tr/gundem/bm-uyardi-israil-ateskesin-ikinci-asamasini-tehlikeye-atabilir-43095052,Mapping produced no canonical record
israel_palestine_conflict,https://www.inewsgr.com/27/kris-lokgiar-i-anthropistiki-voitheia-den-einai-egklima-alla-dikaioma.htm,Mapping produced no canonical record
israel_palestine_conflict,https://sana.sy/es/world/2287222/,Mapping produced no canonical record
israel_palestine_conflict,https://www.miragenews.com/uk-addresses-un-on-palestine-territories-at-hrc-1629107/,Mapping produced no canonical record
israel_palestine_conflict,https://www.globalsecurity.org/military/library/news/2026/03/mil-260304-unocha01.htm,Mapping produced no canonical record
israel_palestine_conflict,https://www.middleeastmonitor.com/20260203-unlawful-israeli-e1-settlement-plan-would-sever-northern-southern-west-bank-warns-un-chief/,Mapping produced no canonical record
israel_palestine_conflict,https://www.unocha.org:443/news/todays-top-news-occupied-palestinian-territory-south-sudan-democratic-republic-congo,Mapping produced no canonical record
israel_palestine_conflict,https://www.yahoo.com/news/articles/israeli-forces-kill-palestinian-gaza-230318306.html,Mapping produced no canonical record
israel_palestine_conflict,https://www.sandiegouniontribune.com/2026/01/20/mideast-wars-un-facilities/,Mapping produced no canonical record
israel_palestine_conflict,https://www.yenikonya.com.tr/dunya/bm_bati_seria_da_230_binden_fazla_kadin_ve_kiz_cocugunun_saglik_hizmetlerine_erisimi_sinirli-1970255,Mapping produced no canonical record
israel_palestine_conflict,https://www.unocha.org:443/news/todays-top-news-middle-east-occupied-palestinian-territory-afghanistan-pakistan,Mapping produced no canonical record
israel_palestine_conflict,https://www.ledevoir.com/monde/moyen-orient/964518/onu-alarme-deplacement-plus-36-000-palestiniens-hors-colonies-cisjordanie,Mapping produced no canonical record
israel_palestine_conflict,https://www.pressdemocrat.com/2026/01/20/mideast-wars-un-facilities/,Mapping produced no canonical record
israel_palestine_conflict,https://pnn.ps/news/718308,Mapping produced no canonical record
israel_palestine_conflict,https://www.wral.com/news/ap/b3b50-israels-top-court-allows-aid-groups-to-keep-working-in-gaza-as-israeli-strikes-kill-5-there/,Mapping produced no canonical record
israel_palestine_conflict,https://www.proceso.com.mx/internacional/2026/1/20/equipos-israelies-atacan-instalaciones-de-la-onu-para-refugiados-palestinos-en-jerusalen-366879.html,Mapping produced no canonical record
israel_palestine_conflict,http://www.haberler.com/guncel/ispanya-hukumeti-nden-israil-in-msf-yasagina-sert-tepki-19527636-haberi/,Mapping produced no canonical record
israel_palestine_conflict,https://www.dailysabah.com/world/mid-east/israeli-violence-fueling-west-banks-silent-war-palestinian-exodus,Mapping produced no canonical record
israel_palestine_conflict,https://avn.info.ve/comite-de-la-onu-pide-sanciones-contra-la-segregacion-de-palestinos/,Mapping produced no canonical record
israel_palestine_conflict,https://dominicanrepublicpost.com/aid-groups-petition-israeli-supreme-court-as-gaza-west-bank-work-ban-nears/,Mapping produced no canonical record
israel_palestine_conflict,https://www.okaz.com.sa/local/na/2231547,Mapping produced no canonical record
israel_palestine_conflict,https://www.middleeasteye.net/news/gaza-enters-2026-more-deaths-and-israeli-attacks,Mapping produced no canonical record
israel_palestine_conflict,https://www.meganoticias.mx/cdmx/noticia/expertos-denuncian-limpieza-etnica-en-palestina-ocupada/718914,Mapping produced no canonical record
israel_palestine_conflict,https://www.middleeastmonitor.com/20260305-care-packages-brought-to-palestinians-by-colonialism/,Mapping produced no canonical record
israel_palestine_conflict,https://www.orlandosentinel.com/2026/03/08/commentary-is-israel-a-pariah-state/,Mapping produced no canonical record
israel_palestine_conflict,https://www.aljazeera.com/news/2026/3/7/israel-kills-father-daughter-in-gaza-as-genocide-continues-amid-wider-war,Mapping produced no canonical record
israel_palestine_conflict,https://www.newstalk.com/podcasts/newstalk-daily/ceasefire-or-low-intensity-war-whats-really-happening-in-gaza,Mapping produced no canonical record
israel_palestine_conflict,https://aleteia.org/2026/01/23/bishops-describe-extremist-settlers-targeting-palestinian-christians/,Mapping produced no canonical record
israel_palestine_conflict,https://www.miragenews.com/un-condemns-nigeria-attack-yemen-flights-resume-1614886/,Mapping produced no canonical record
israel_palestine_conflict,https://www.eldestapeweb.com/internacionales/franja-de-gaza/el-dato-que-alimenta-la-denuncia-de-genocidio-la-poblacion-de-gaza-se-redujo-10-6-20261110044,Mapping produced no canonical record
israel_palestine_conflict,https://www.globalsecurity.org/military/library/news/2026/02/mil-260201-presstv03.htm,Mapping produced no canonical record
israel_palestine_conflict,https://dominicanrepublicpost.com/israel-faces-widespread-condemnation-as-ngo-ban-comes-into-effect/,Mapping produced no canonical record
israel_palestine_conflict,https://www.haksozhaber.net/ispanya-sinir-tanimayan-doktorlarin-gazzede-faaliyet-gostermesini-yasaklayan-israili-199714h.htm,Mapping produced no canonical record
israel_palestine_conflict,https://jowhar.com/four-months-after-ceasefire-gaza-civilians-continue-to-die/,Mapping produced no canonical record
israel_palestine_conflict,https://www.aa.com.tr/en/turkiye/turkish-foreign-minister-to-attend-1st-board-of-peace-meeting/3833493,Mapping produced no canonical record
israel_palestine_conflict,https://imemc.org/article/un-1800-colonizer-attacks-in-2025/,Mapping produced no canonical record
israel_palestine_conflict,https://lopezdoriga.com/internacional/la-onu-alerta-de-un-efecto-domino-humanitario-por-la-escalada-en-oriente-medio/,Mapping produced no canonical record
israel_palestine_conflict,https://www.thejournal.ie/ireland-and-palestine-6924501-Jan2026/,Mapping produced no canonical record
israel_palestine_conflict,https://www.in.gr/2026/03/04/world/mesi-anatoli-oi-amaxoi-plironoun-timima-se-olokliri-tin-perioxi-episimainei-o-oie/,Mapping produced no canonical record
israel_palestine_conflict,https://english.wafa.ps/Pages/Details/165832,Mapping produced no canonical record
israel_palestine_conflict,https://sapo.pt/artigo/onu-teme-limpeza-etnica-de-cidadaos-palestinianos-na-cisjordania-e-gaza-6996dcc7d549942bfbb37669,Mapping produced no canonical record
israel_palestine_conflict,https://msf.gr/gaza-apaiteitai-epeigontos-eisroi-anthropistikis-voitheias/,Mapping produced no canonical record
israel_palestine_conflict,https://jo24.net/article/559550,Mapping produced no canonical record
israel_palestine_conflict,https://thepressproject.gr/israilines-epidromes-dolofonisan-6-palaistinious-sti-gaza-kindynevei-na-anastalei-i-anthropistiki-voitheia/,Mapping produced no canonical record
israel_palestine_conflict,https://pnn.ps/news/719850,Mapping produced no canonical record
israel_palestine_conflict,https://www.algemeiner.com/2026/01/26/ny-democratic-congressional-favorite-refuses-support-anti-israel-aid-legislation-accuse-israel-genocide/,Mapping produced no canonical record
israel_palestine_conflict,https://www.irishtimes.com/opinion/letters/2026/03/06/humanitarian-aid-crisis-and-the-middle-east/,Mapping produced no canonical record
israel_palestine_conflict,https://thedailyblog.co.nz/2026/01/04/gaza-aid-lifelines-under-strain-as-winter-worsens-un-news/,Mapping produced no canonical record
israel_palestine_conflict,https://www.alriyadh.com/2173494,Mapping produced no canonical record
